# ort(start) =    -8.1790
#   klo  khi step start
#%    4  284    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.219450           4.01013308          155.670000         0.257604745411E-01
0.219600           3.36723487          155.261634         0.216874883428E-01
0.219750           3.10900823          154.853202         0.200771323585E-01
0.219900           3.30788413          154.444712         0.214179177313E-01
0.220050           3.93315039          154.036171         0.255339402158E-01
0.220200           4.86153416          153.627588         0.316449294018E-01
0.220350           5.90747186          153.218968         0.385557477458E-01
0.220500           6.86520565          152.810319         0.449263224688E-01
0.220650           7.55277135          152.401648         0.495583313617E-01
0.220800           7.84828179          151.992962         0.516358237298E-01
0.220950           7.71138597          151.584269         0.508719410020E-01
0.221100           7.18663618          151.175575         0.475383421013E-01
0.221250           6.38969880          150.766887         0.423813141669E-01
0.221400           5.48089462          150.358213         0.364522464242E-01
0.221550           4.63270649          149.949559         0.308950992450E-01
0.221700           3.99832000          149.540928         0.267372955997E-01
0.221850           3.68709523          149.132326         0.247236487103E-01
0.222000           3.75060050          148.723984         0.252185316746E-01
0.222150           4.18016624          148.312812         0.281847953073E-01
0.222300           4.91452506          147.904585         0.332276721326E-01
0.222450           5.85449681          147.496213         0.396925227737E-01
0.222600           6.88106694          147.087896         0.467820068322E-01
0.222750           7.87350493          146.679654         0.536782350410E-01
0.222900           8.72506214          146.271494         0.596497780936E-01
0.223050           9.35486542          145.863422         0.641344162416E-01
0.223200           9.71552465          145.455445         0.667938187954E-01
0.223350           9.79649700          145.047570         0.675398905059E-01
0.223500           9.62339815          144.639803         0.665335402144E-01
0.223650           9.25339239          144.232150         0.641562395131E-01
0.223800           8.76677929          143.824619         0.609546498426E-01
0.223950           8.25513787          143.417215         0.575602995816E-01
0.224100           7.80696529          143.009945         0.545903661914E-01
0.224250           7.49254586          142.602816         0.525413598050E-01
0.224400           7.35053702          142.195833         0.516930549078E-01
0.224550           7.37911863          141.789004         0.520429541494E-01
0.224700           7.53423462          141.382334         0.532897882018E-01
0.224850           7.73635100          140.975829         0.548771447642E-01
0.225000           7.88540271          140.569497         0.560961152092E-01
